wav_path,label
./data/finvcup9th_1st_ds5/train/b37c26e8bb3043803cb28104ba651fb4.wav, 0
./data/finvcup9th_1st_ds5/train/e8392851f120bfbcc303dae244806c70.wav, 0
./data/finvcup9th_1st_ds5/train/c50cc766f1c5c882fd7e57ee6174cf69.wav, 0
./data/finvcup9th_1st_ds5/train/2da003358b1250bd4709796a2c748610.wav, 0
./data/finvcup9th_1st_ds5/train/5cb0890d0d3d74cc4210b69a407ecc19.wav, 1
./data/finvcup9th_1st_ds5/train/5cc40dfd0e9ad558f77eb457541ef149.wav, 1
./data/finvcup9th_1st_ds5/train/36cb69e273bdc211fd50e7ca86eded0c.wav, 1
./data/finvcup9th_1st_ds5/train/98d217b4d4334dbae08886581f7891ee.wav, 1
./data/finvcup9th_1st_ds5/train/c064ab9027ee19f3eabf74da6f7768bd.wav, 1
./data/finvcup9th_1st_ds5/train/7de894ac85f91d1651bf73cfc5cf9c67.wav, 1
./data/finvcup9th_1st_ds5/train/6802b7567d1f7c588281778043fa3f6e.wav, 1
./data/finvcup9th_1st_ds5/train/2e85746e868fd618192f87a710823d63.wav, 1
./data/finvcup9th_1st_ds5/train/fc97097e182a9bf44515f19e24cf87b4.wav, 0
./data/finvcup9th_1st_ds5/train/0145570952552ef03dd4fe47affe71bc.wav, 1
./data/finvcup9th_1st_ds5/train/d1957dd587a0d3e523659a78d2a1393c.wav, 0
./data/finvcup9th_1st_ds5/train/96704f9108a0c1aa26ba2780817fe927.wav, 1
./data/finvcup9th_1st_ds5/train/ec3ae84b6a40b64a2267a06ff929a0d5.wav, 1
./data/finvcup9th_1st_ds5/train/53b229b8424d0e349607bd3ed014c9e7.wav, 0
./data/finvcup9th_1st_ds5/train/c4841a349294dcbba534d162c4a383b5.wav, 1
./data/finvcup9th_1st_ds5/train/cb8a94afe35c394b685837082d1d1cbb.wav, 1
./data/finvcup9th_1st_ds5/train/b5ff14f911045d1afa6c90cea8aa2b59.wav, 0
./data/finvcup9th_1st_ds5/train/b9141195a6250cb137346ab084c495c9.wav, 1
./data/finvcup9th_1st_ds5/train/15710dd0e2957d0c305b8c66f5d12249.wav, 1
./data/finvcup9th_1st_ds5/train/91299473297e04f4dffce05f107837be.wav, 1
./data/finvcup9th_1st_ds5/train/4c471b7ca7694e36548a9cbf5ac5269a.wav, 1
./data/finvcup9th_1st_ds5/train/22f2f2c6d6a7bf02503a6e9655b1eddd.wav, 1
./data/finvcup9th_1st_ds5/train/0ef15b9e1f111f1c1ad2841dccbbd3dc.wav, 0
./data/finvcup9th_1st_ds5/train/79acbbdfcb311c61f5bf73efc0074749.wav, 0
./data/finvcup9th_1st_ds5/train/0e217b4f5f0ec40d5963afc2b5451684.wav, 0
./data/finvcup9th_1st_ds5/train/1c5f8e1d6d5d6f6fed378affbd89471f.wav, 0
./data/finvcup9th_1st_ds5/train/920e8cf07ea6655c6d44c54cd7c48ba1.wav, 0
./data/finvcup9th_1st_ds5/train/cdd24e6ea8e33d1a64720507147e4e01.wav, 1
./data/finvcup9th_1st_ds5/train/2273f89e17b808257a800627b0afc3ef.wav, 1
./data/finvcup9th_1st_ds5/train/6757d143049c09de7ce3153bda73d587.wav, 0
./data/finvcup9th_1st_ds5/train/bd0b8815d7c8471c2407cea1d6b226f5.wav, 0
./data/finvcup9th_1st_ds5/train/2db7e8069a6ceb1940f7ad41dba0f110.wav, 0
./data/finvcup9th_1st_ds5/train/d0f56fa4a3e5878f1be9ab394c42efb5.wav, 0
./data/finvcup9th_1st_ds5/train/2f4838666343971c705fe5f6c2bca7b6.wav, 1
./data/finvcup9th_1st_ds5/train/1028b9a0b5c8f80bcd54e33f38826af7.wav, 1
./data/finvcup9th_1st_ds5/train/aed7f8956807bf2a223f46261337eb82.wav, 1
./data/finvcup9th_1st_ds5/train/eec2c11fec1333727cefe73384f15923.wav, 0
./data/finvcup9th_1st_ds5/train/739b3cc9968b08b1cfcc3240af099c92.wav, 1
./data/finvcup9th_1st_ds5/train/dcb488a6daf17ab03feaeb3592c3e4c5.wav, 1
./data/finvcup9th_1st_ds5/train/5d84cd0fcb3b64147693336059d2b8df.wav, 1
./data/finvcup9th_1st_ds5/train/050e3e5fc13aef365f5b54d0a743d9a3.wav, 1
./data/finvcup9th_1st_ds5/train/465ad6ee39e446cc61ff13abc9521ab0.wav, 1
./data/finvcup9th_1st_ds5/train/8813a6cc4e3fb35d04e7e3d16d64c4b5.wav, 1
./data/finvcup9th_1st_ds5/train/277eb331fcee7c260bd137f95d3603c5.wav, 1
./data/finvcup9th_1st_ds5/train/0a9a0c4754ae7aa099a4b83586178252.wav, 1
./data/finvcup9th_1st_ds5/train/a210aa0e0269c80f0ae6c60b886393ce.wav, 0
./data/finvcup9th_1st_ds5/train/58eb0c0103e22fb38abfc14f7dade235.wav, 1
./data/finvcup9th_1st_ds5/train/4c32714eaf6e47ebfd316e3b9c663167.wav, 0
./data/finvcup9th_1st_ds5/train/556463c1e6d9362e8a6b05691476efaa.wav, 0
./data/finvcup9th_1st_ds5/train/dc56a539224d13416ed035ffcef3ece9.wav, 1
./data/finvcup9th_1st_ds5/train/5b3f32a82e53973b7e58468b1a81fd58.wav, 1
./data/finvcup9th_1st_ds5/train/58eaf1c060fd578f92889cebde821a7f.wav, 1
./data/finvcup9th_1st_ds5/train/d3f2b47ca9b3efe09498e4cecbda6bd9.wav, 0
./data/finvcup9th_1st_ds5/train/93812f6a2a8d5f2034616132a3b3cde5.wav, 0
./data/finvcup9th_1st_ds5/train/3f8aa984387fbd97bee562ac2846bf8e.wav, 0
./data/finvcup9th_1st_ds5/train/5aa1c21a522d001e4fca44f37a979322.wav, 0
./data/finvcup9th_1st_ds5/train/784814051bd6aaa81a7a78abad25c23d.wav, 0
./data/finvcup9th_1st_ds5/train/b379928ba756edc9d5f1459f1b276c42.wav, 0
./data/finvcup9th_1st_ds5/train/a09c44b19b9c99d48cda2db5aa57aaac.wav, 0
./data/finvcup9th_1st_ds5/train/73f28e0e9346d5492bd0b1412ff1abbd.wav, 1
./data/finvcup9th_1st_ds5/train/cce84b62afed5755ee44cf5c40f55511.wav, 0
./data/finvcup9th_1st_ds5/train/5d4a02439c5520e35e02877912deb0b9.wav, 0
./data/finvcup9th_1st_ds5/train/dc09a6bb857ada208199f6ac70b14463.wav, 1
./data/finvcup9th_1st_ds5/train/cbeac3728e7e96a2e6c7aebf7adcc63c.wav, 0
./data/finvcup9th_1st_ds5/train/6074e6f891ffcea92c341d03cf187d16.wav, 0
./data/finvcup9th_1st_ds5/train/cf53e36e449039cb0ec91842d56a8a7e.wav, 0
./data/finvcup9th_1st_ds5/train/1e0db508489558c68dabd5ffecccfefc.wav, 0
./data/finvcup9th_1st_ds5/train/c35814a4ae8dc5317b52b55108c3376b.wav, 0
./data/finvcup9th_1st_ds5/train/b0f3a1f92750ca716d9fa72a93f6aab5.wav, 1
./data/finvcup9th_1st_ds5/train/35f21423eb6b2211c3c00d0d42c1f2a8.wav, 1
./data/finvcup9th_1st_ds5/train/a8fab1ed2dbe183db57db4df527aacc8.wav, 1
./data/finvcup9th_1st_ds5/train/e54e13e58c34c0f4a6fe95f6b0e6c0f5.wav, 1
./data/finvcup9th_1st_ds5/train/56c8840b6e95bfb1173c72ee3e1b11df.wav, 0
./data/finvcup9th_1st_ds5/train/da43bcf0d11f4e0dc765b38a529e63f4.wav, 0
./data/finvcup9th_1st_ds5/train/34e4b8fbdef444728a019d787c3d8ab1.wav, 0
./data/finvcup9th_1st_ds5/train/651c744f800da16993aec9d85ac3a92d.wav, 0
./data/finvcup9th_1st_ds5/train/426a9420749897dd02b9137bfd0818cd.wav, 1
./data/finvcup9th_1st_ds5/train/feb4f45f1f02e060ef0c6a24fa44c351.wav, 0
./data/finvcup9th_1st_ds5/train/aca5891fdb5c95fb3adf9cd597c70b5d.wav, 1
./data/finvcup9th_1st_ds5/train/608f97e6d86064ee9c730dd9877cfac8.wav, 1
./data/finvcup9th_1st_ds5/train/85665bbfb707c8bb7c95ad0ca5e6ee09.wav, 1
./data/finvcup9th_1st_ds5/train/964819e15d388fe28fe873ca35261cd4.wav, 1
./data/finvcup9th_1st_ds5/train/3ebbeeb13d6ea367d511d18746f97f43.wav, 1
./data/finvcup9th_1st_ds5/train/9fd5d18a19270106c45893fa85053860.wav, 0
./data/finvcup9th_1st_ds5/train/64d486ca5992a9e18a3177d9f2d07d48.wav, 0
./data/finvcup9th_1st_ds5/train/2c62a8330687f93967cb3fa24582dc2c.wav, 0
./data/finvcup9th_1st_ds5/train/feeed23742cf5b0004473509e2a50df8.wav, 0
./data/finvcup9th_1st_ds5/train/adc32d54a9f32c92b5defeadae713d77.wav, 0
./data/finvcup9th_1st_ds5/train/fe81f5e7ea33e9ad5c704d4becfe2e03.wav, 0
./data/finvcup9th_1st_ds5/train/11917a9bbd3301b83bb235ea4b942977.wav, 0
./data/finvcup9th_1st_ds5/train/1d90b401380b1f1198faa68860cbc197.wav, 1
./data/finvcup9th_1st_ds5/train/fa79140af107b3a29cef894e56b55df9.wav, 1
./data/finvcup9th_1st_ds5/train/0b86ccb49402690cb1b483096a352fd3.wav, 0
./data/finvcup9th_1st_ds5/train/d8a141eb93f86b0fcdca8068fd5b89d9.wav, 1
./data/finvcup9th_1st_ds5/train/d019adcaf9fbcb76805c5c47c89ad776.wav, 1
./data/finvcup9th_1st_ds5/train/04bba26e85f11f9e072ecfedc737e5e7.wav, 0
./data/finvcup9th_1st_ds5/train/558c2dafb6cfcdfbae77c92d99de64f6.wav, 1
./data/finvcup9th_1st_ds5/train/9731124a4f2560ae21a2dc51ab25d6d8.wav, 1
./data/finvcup9th_1st_ds5/train/a1f64b7f857551697ea5fa096c1c212d.wav, 1
./data/finvcup9th_1st_ds5/train/9cc2178baf8ae35aa46b5c4f2ef3b064.wav, 0
./data/finvcup9th_1st_ds5/train/6f684d615584de45f52617b516c63240.wav, 1
./data/finvcup9th_1st_ds5/train/d4016d4ff0ead2ffc2fe936ee1e264af.wav, 1
./data/finvcup9th_1st_ds5/train/70ab055ea882cab45088f5aa02878aac.wav, 1
./data/finvcup9th_1st_ds5/train/0f46bb430174fd3229c46bd8fbf2347a.wav, 1
./data/finvcup9th_1st_ds5/train/78879156ce2b6060e38b9f4b02ed78f0.wav, 1
./data/finvcup9th_1st_ds5/train/e1c244becee24b403e258b12f6326067.wav, 1
./data/finvcup9th_1st_ds5/train/8248eca6eefda603cfd9bf8870fcbc21.wav, 0
./data/finvcup9th_1st_ds5/train/dd8a23a5d60105cb374984be94cfa5b2.wav, 1
./data/finvcup9th_1st_ds5/train/905435cf704e7ac3b329bd5f2b4be84c.wav, 1
./data/finvcup9th_1st_ds5/train/9ee6f5f56ff5dbe4e42ed4527cc2f017.wav, 0
./data/finvcup9th_1st_ds5/train/2413369e6a313b556c4d0d224c529035.wav, 1
./data/finvcup9th_1st_ds5/train/0d7bcf2f0975354a5b168dcde99cb9a6.wav, 0
./data/finvcup9th_1st_ds5/train/12ee59387a27aba8e549c1280485a43b.wav, 1
./data/finvcup9th_1st_ds5/train/a376d93bdc8ffc1a1e485ed6042bfc8c.wav, 0
./data/finvcup9th_1st_ds5/train/1ca789f5a151668285b215f14a77ffc5.wav, 0
./data/finvcup9th_1st_ds5/train/4aee03ce58184c7b1ddaed9209c49d1e.wav, 1
./data/finvcup9th_1st_ds5/train/b4bba942e8776ebfdff8b0c93be9c3e8.wav, 1
./data/finvcup9th_1st_ds5/train/325635777bd75d153bdea868d23769c6.wav, 0
./data/finvcup9th_1st_ds5/train/05761277f9b10f639a9844cb65041c8b.wav, 0
./data/finvcup9th_1st_ds5/train/344f45bb23911dc7c50e1aedbb7eb1c5.wav, 1
./data/finvcup9th_1st_ds5/train/79c1c6f27fff7d7d38270bb4ca47cfe7.wav, 0
./data/finvcup9th_1st_ds5/train/c9da22b78396a7075c0bbfb86496fcd4.wav, 1
./data/finvcup9th_1st_ds5/train/4d96fa7da099067866a032f5871ca2a2.wav, 0
./data/finvcup9th_1st_ds5/train/daaba01edb6f916d3bb53d0d12edf20f.wav, 0
./data/finvcup9th_1st_ds5/train/ed1f9c789d8cf4a9066086f570072572.wav, 1
./data/finvcup9th_1st_ds5/train/d4e6cdde9958dab513b8d9c3b6d27ca4.wav, 1
./data/finvcup9th_1st_ds5/train/98e4d46d58a56b1bc57c1fc35e03816d.wav, 0
./data/finvcup9th_1st_ds5/train/c2bc9a0f8c7ab1b8cf4cd92632954839.wav, 0
./data/finvcup9th_1st_ds5/train/0ce524a6a9f508371e4b5659a68d7b60.wav, 1
./data/finvcup9th_1st_ds5/train/6bbd739a52665ea706108d701d1c1381.wav, 1
./data/finvcup9th_1st_ds5/train/f2a9cbad8b055b17239d092060bd79d7.wav, 1
./data/finvcup9th_1st_ds5/train/d747aaf2cb573fd6ef874f2483a898eb.wav, 1
./data/finvcup9th_1st_ds5/train/fb8a4be7a105050b333c80afaf502a30.wav, 1
./data/finvcup9th_1st_ds5/train/eeca0594d66d2a8f80fdf44581b73f03.wav, 1
./data/finvcup9th_1st_ds5/train/2091b18755a13e74605fa8b32765be2f.wav, 1
./data/finvcup9th_1st_ds5/train/bcfd05a829fc5d840e8e51c2fcfaf106.wav, 0
./data/finvcup9th_1st_ds5/train/6a154918eee9d90416ff50cc268deed0.wav, 1
./data/finvcup9th_1st_ds5/train/ea285d13eb22a26b3521ceb54c8ba3ef.wav, 0
./data/finvcup9th_1st_ds5/train/d641e405ef6fdfa5e8f3be9e455a3e2a.wav, 1
./data/finvcup9th_1st_ds5/train/5d4f39ad09bfca61ce8a6ee4fc8e8400.wav, 1
./data/finvcup9th_1st_ds5/train/ec2e8b2c978b3aeb363b1f921163de3b.wav, 1
./data/finvcup9th_1st_ds5/train/91c0360bceb76583db311c829b87518f.wav, 1
./data/finvcup9th_1st_ds5/train/217641e9a34a1d118d17f834afc4642e.wav, 1
./data/finvcup9th_1st_ds5/train/e2b32abea5c89c18316d6eb3c41fad1d.wav, 1
./data/finvcup9th_1st_ds5/train/eaddb1c84f20b924f0952e8d8ec2e6e5.wav, 0
./data/finvcup9th_1st_ds5/train/ec91f1e81a98e73db2532d1da9fc8027.wav, 1
./data/finvcup9th_1st_ds5/train/399ff93443356adc177d83cce3648132.wav, 0
./data/finvcup9th_1st_ds5/train/5e25ffb9fdefb973543a71c695838b0e.wav, 1
./data/finvcup9th_1st_ds5/train/4a586bd06c04e694864cf6e671da67a9.wav, 1
./data/finvcup9th_1st_ds5/train/565206ca8e0b20d6e4efec9b65fe6c03.wav, 1
./data/finvcup9th_1st_ds5/train/b8aaf579222adbbb5763b996fc2e043a.wav, 0
./data/finvcup9th_1st_ds5/train/52d9e83ba957c14eea1d0c379e9f5cbb.wav, 1
./data/finvcup9th_1st_ds5/train/992c31bb6d16d5aa6d28cc8a714fe680.wav, 0
./data/finvcup9th_1st_ds5/train/5be91c0acdb3cf5c3eb5bf8e2411bf09.wav, 1
./data/finvcup9th_1st_ds5/train/bc6cc70478ad72fb149778fd267f0c3e.wav, 0
./data/finvcup9th_1st_ds5/train/5e844ae9986128bb23c80e3b90eb3466.wav, 0
./data/finvcup9th_1st_ds5/train/0dad7962320e3e73fdb1d4432b6ffb31.wav, 0
./data/finvcup9th_1st_ds5/train/a2c3562c326483b04874a7c2c7fda514.wav, 1
./data/finvcup9th_1st_ds5/train/1dbc5f7a5e09dc3da7f13f8faaf8551c.wav, 1
./data/finvcup9th_1st_ds5/train/c3b237bd8899e60fd06e41092baa94cb.wav, 0
./data/finvcup9th_1st_ds5/train/deea38adf29f5f1c4e6435638583ed66.wav, 1
./data/finvcup9th_1st_ds5/train/5b72e851ac0766e88aa256e0a9ebbcf6.wav, 0
./data/finvcup9th_1st_ds5/train/b893466912cb67a9de02cbc2187a24e0.wav, 1
./data/finvcup9th_1st_ds5/train/454a5776f7b8cd61b52aec95130757b3.wav, 0
./data/finvcup9th_1st_ds5/train/79fbe16b3b77b9a519ca2edffe670267.wav, 0
./data/finvcup9th_1st_ds5/train/a8befb1c2e83a77228c5c5ea2cd52cdc.wav, 1
./data/finvcup9th_1st_ds5/train/5b8312a5161c97ee0b64f8c1963e7ea7.wav, 1
./data/finvcup9th_1st_ds5/train/14b7648b78aa651aeaa01202d8312e45.wav, 1
./data/finvcup9th_1st_ds5/train/19e8026219c3501e19041c7156e06d3d.wav, 0
./data/finvcup9th_1st_ds5/train/527e8e04b1a0b30522d78b5318d93f6a.wav, 1
./data/finvcup9th_1st_ds5/train/791a92b9abf2bdd0e155d8c4896a2220.wav, 0
./data/finvcup9th_1st_ds5/train/e789ab88765dfbc10ab3a426c28c111c.wav, 0
./data/finvcup9th_1st_ds5/train/ea267fbe658c886bf7b90f4487fd0ac3.wav, 0
./data/finvcup9th_1st_ds5/train/a45adca65772f343e142dae5b8cad4fc.wav, 1
./data/finvcup9th_1st_ds5/train/6d0bf64baa8ea06ab56764695366e293.wav, 0
./data/finvcup9th_1st_ds5/train/34e6e4ec6484410afc285eba2a0e376a.wav, 0
./data/finvcup9th_1st_ds5/train/e99664052e6752416e9693e931694a92.wav, 1
./data/finvcup9th_1st_ds5/train/c470565ff5141507f564f22dbe95e3d1.wav, 1
./data/finvcup9th_1st_ds5/train/c0c85bd349bf6cee57bf36c7c97e55c6.wav, 1
./data/finvcup9th_1st_ds5/train/93b6d6765522ea44a45154d9132ece29.wav, 0
./data/finvcup9th_1st_ds5/train/7626a3a3b5bd088a0dae67a67cb232b1.wav, 0
./data/finvcup9th_1st_ds5/train/b24f3363f1fc4e18a34a65729904b82a.wav, 0
./data/finvcup9th_1st_ds5/train/6e1559595296ccbb3e17fd21a60bb51d.wav, 0
./data/finvcup9th_1st_ds5/train/7ede79a295110a4df0e0f5805c49921f.wav, 1
./data/finvcup9th_1st_ds5/train/7b653ed1c2bd04610a4ec533b6c66ee5.wav, 0
./data/finvcup9th_1st_ds5/train/4d8f1275f8607fb6baea67c39b4be8e2.wav, 0
./data/finvcup9th_1st_ds5/train/8752faf7023c99a70f29dd9249963869.wav, 0
./data/finvcup9th_1st_ds5/train/9933aa87199f13c6cfeae42fec197d0b.wav, 0
./data/finvcup9th_1st_ds5/train/0b38c4bd51f1f639f0ff7f3d4c20a71a.wav, 0
./data/finvcup9th_1st_ds5/train/facd43264ea897e3ab2f24db999d6de9.wav, 0
./data/finvcup9th_1st_ds5/train/e84e0e620a65681f95d6519593eb382e.wav, 0
./data/finvcup9th_1st_ds5/train/315ce811a961f20ca62035ff1a8b0cbb.wav, 1
./data/finvcup9th_1st_ds5/train/2d935dbc61428b908f00a26c7665c85a.wav, 1
./data/finvcup9th_1st_ds5/train/507e7c7962f0cb5d9173e40af60e1fab.wav, 0
./data/finvcup9th_1st_ds5/train/5291b541ec6f783f6065709e9e4360b2.wav, 1
./data/finvcup9th_1st_ds5/train/ad8f3ffbf896ac39e3018593496fef6c.wav, 0
./data/finvcup9th_1st_ds5/train/500a0f1bf5dee69202505e8689be24b7.wav, 0
./data/finvcup9th_1st_ds5/train/14585adfcd861865e6dd21cae9400d3b.wav, 0
./data/finvcup9th_1st_ds5/train/cfd6cef42aa303c8051a7f6a55d46857.wav, 1
./data/finvcup9th_1st_ds5/train/3d5ff033d2fe3303ff1e400725674854.wav, 0
./data/finvcup9th_1st_ds5/train/fcde491034bdff68eccf2b46ba3e1782.wav, 0
./data/finvcup9th_1st_ds5/train/bcb262315ae5a39d5a9613064d1f5c6b.wav, 0
./data/finvcup9th_1st_ds5/train/a9f122c5157efe80595fbec5a14444a2.wav, 0
./data/finvcup9th_1st_ds5/train/88865671a9649d7855e9893ac18d66a2.wav, 0
./data/finvcup9th_1st_ds5/train/44c8f4336f86cf0e44ec91addb119fe4.wav, 0
./data/finvcup9th_1st_ds5/train/ad40ef2f6fc374da243253b9f5ed0132.wav, 0
./data/finvcup9th_1st_ds5/train/780ebf9c1050e1a03e9938baaa5e73c9.wav, 0
./data/finvcup9th_1st_ds5/train/e209c453de0b024d9ab5fcc059e61a6e.wav, 0
./data/finvcup9th_1st_ds5/train/34fc50a5056b26522015b51c329ff705.wav, 0
./data/finvcup9th_1st_ds5/train/3f72cc37c4a87ac4dabb933d7dca6611.wav, 1
./data/finvcup9th_1st_ds5/train/d92c794e0b44e06e65ef5ee74e99090d.wav, 0
./data/finvcup9th_1st_ds5/train/245fae67577cbdcdebbfb2aa62a18429.wav, 0
./data/finvcup9th_1st_ds5/train/1f419b12c025a9496bd82e44a4feb1d6.wav, 1
./data/finvcup9th_1st_ds5/train/a82eaec6429231ed1a7a86b934990bad.wav, 1
./data/finvcup9th_1st_ds5/train/3c7b4bdf60f5a3fa3cf93a012fea8013.wav, 0
./data/finvcup9th_1st_ds5/train/4f5781613ff62bff7f8295e0518433ec.wav, 0
./data/finvcup9th_1st_ds5/train/1bd3d0901b65126604b11968c82ff85a.wav, 0
./data/finvcup9th_1st_ds5/train/227a0cc01f06623995e0b432871b06a5.wav, 0
./data/finvcup9th_1st_ds5/train/3c7a3e09aa02ee52f6849da14f38ee71.wav, 1
./data/finvcup9th_1st_ds5/train/08378bf386e85eaf4f905c8b6a9417d1.wav, 0
./data/finvcup9th_1st_ds5/train/bab2bca2c243dbc7b13437f9bc4e3122.wav, 1
./data/finvcup9th_1st_ds5/train/8466902cae92c6f2ef384e8b8c54f39c.wav, 1
./data/finvcup9th_1st_ds5/train/9f156943075c83fe351e4ad7f01d0131.wav, 0
./data/finvcup9th_1st_ds5/train/73c4c2cfce47e6d55731abce88de00cf.wav, 0
./data/finvcup9th_1st_ds5/train/2a55e02083d71f195a5f5fb2839890f0.wav, 0
./data/finvcup9th_1st_ds5/train/1f240515d4ee1d59f1f5f13eafaa9602.wav, 0
./data/finvcup9th_1st_ds5/train/408adad54f0a0196bd46d32638c54ca3.wav, 0
./data/finvcup9th_1st_ds5/train/0253d5fe512426d670cc6848cd88dd9f.wav, 1
./data/finvcup9th_1st_ds5/train/93eb5a19ec10352cda111ba8abc7d18e.wav, 0
./data/finvcup9th_1st_ds5/train/ee1dd90b307ec0515bb10a95f2a0558c.wav, 1
./data/finvcup9th_1st_ds5/train/50ecb7a972485f6ce923eea86c43be55.wav, 0
./data/finvcup9th_1st_ds5/train/d63267e4a6e5f9bdf9ea63c207839d47.wav, 0
./data/finvcup9th_1st_ds5/train/415545ff8cbcfaf081b6abd569b6bc7e.wav, 0
./data/finvcup9th_1st_ds5/train/2278c1d0ab0509005776a546181fe5a1.wav, 0
./data/finvcup9th_1st_ds5/train/f532f2d3ab5cb381539342801759dd2f.wav, 0
./data/finvcup9th_1st_ds5/train/8a03b4a829b4b8ca81167d9a88c352e6.wav, 0
./data/finvcup9th_1st_ds5/train/5e00dfaa39d7614a9181c81361c76f33.wav, 0
./data/finvcup9th_1st_ds5/train/e9208759491daee8caa0889f8c3f4947.wav, 1
./data/finvcup9th_1st_ds5/train/9947fd9a58c8459ac315378cdfcd9794.wav, 1
./data/finvcup9th_1st_ds5/train/271616896632c76ceabaa81750bc5a90.wav, 0
./data/finvcup9th_1st_ds5/train/750c5f68431f4bdddb1dd201104ed30c.wav, 1
./data/finvcup9th_1st_ds5/train/3517ce3e42319d3cfece8e910adea4dc.wav, 0
./data/finvcup9th_1st_ds5/train/fc953a2c8dd2420aec95e0855dcf7f59.wav, 1
./data/finvcup9th_1st_ds5/train/d9276a011f5fdcc550c594a0e60790d5.wav, 1
./data/finvcup9th_1st_ds5/train/1618e2bc51ab98e230e441160cb1eeab.wav, 1
./data/finvcup9th_1st_ds5/train/18af66eae78260dc8b5c1662438470e2.wav, 1
./data/finvcup9th_1st_ds5/train/1cde8b2cca352b56b0bc97816ad14465.wav, 0
./data/finvcup9th_1st_ds5/train/c7b27c07665e393b473db5231f701886.wav, 0
./data/finvcup9th_1st_ds5/train/5829593d59cb9e28989217e2ccd0c0b1.wav, 1
./data/finvcup9th_1st_ds5/train/7339d07586caec9ef07fc43be15262cb.wav, 1
./data/finvcup9th_1st_ds5/train/8e9f981a2749f2597989e268a3f1f90c.wav, 0
./data/finvcup9th_1st_ds5/train/42c7e81ee1959b4f00f5cb20158d12a8.wav, 1
./data/finvcup9th_1st_ds5/train/7d1404223dca93d7aa27324d4716e890.wav, 0
./data/finvcup9th_1st_ds5/train/05d163fc84613cf27a4c15cd3d6ca53e.wav, 0
./data/finvcup9th_1st_ds5/train/a359368c55b8cf57299e322c04a050fc.wav, 1
./data/finvcup9th_1st_ds5/train/1bb242e05c15809272a2b1143c0069c6.wav, 1
./data/finvcup9th_1st_ds5/train/48a1e74d9ac08923ef28c3545ee455e1.wav, 0
./data/finvcup9th_1st_ds5/train/4e2ad069ad7d48d0610d5a0ab59d3541.wav, 1
./data/finvcup9th_1st_ds5/train/9ba72991478b5e5f232257ad8d27b327.wav, 1
./data/finvcup9th_1st_ds5/train/e751eb4e2741bf8034403fe26b67607e.wav, 1
./data/finvcup9th_1st_ds5/train/f62b926d96d646066bad1f03806a5e4c.wav, 0
./data/finvcup9th_1st_ds5/train/107d146a1dc31f0bd262cdd2ad16ccf4.wav, 1
./data/finvcup9th_1st_ds5/train/f08bf6215cd479736d32611435aabc8d.wav, 1
./data/finvcup9th_1st_ds5/train/2892b6b038f84ae274a7d40354df603e.wav, 0
./data/finvcup9th_1st_ds5/train/5cf97c9f6bdf0b96240e436028c953c1.wav, 1
./data/finvcup9th_1st_ds5/train/3777f4a689889ca1d874e043a541f5d3.wav, 1
./data/finvcup9th_1st_ds5/train/9f8e77ecfc2624b3ae6199295bbf3e38.wav, 1
./data/finvcup9th_1st_ds5/train/45e611014b283d518c151f9116e8f5cd.wav, 1
./data/finvcup9th_1st_ds5/train/549f1e93838983bd52484b827bd0be07.wav, 1
./data/finvcup9th_1st_ds5/train/dd5546fd60951a5710d49fdada7226bc.wav, 1
./data/finvcup9th_1st_ds5/train/464dfce357f39e47cc6a729001a23d92.wav, 1
./data/finvcup9th_1st_ds5/train/9724149eeb547e41ee43acd96440ceb7.wav, 0
./data/finvcup9th_1st_ds5/train/debf72f858bfeba48b7e658db37fac77.wav, 1
./data/finvcup9th_1st_ds5/train/546b93301825885f84dea9806ded0504.wav, 1
./data/finvcup9th_1st_ds5/train/6d2bb1054fd9fa39d6ee9532818335c0.wav, 1
./data/finvcup9th_1st_ds5/train/f1caadf1ec15ee89e093ec8275cf82a0.wav, 1
./data/finvcup9th_1st_ds5/train/8b92bfe38e3ce7b30a3f6dd88207536f.wav, 0
./data/finvcup9th_1st_ds5/train/234eaa6a9099e123c4901f2fd144ec11.wav, 0
./data/finvcup9th_1st_ds5/train/7caa8b3b6921e39d521efe1f30f2ccf4.wav, 1
./data/finvcup9th_1st_ds5/train/ce421a317192411ad3e377ef19ce45d1.wav, 0
./data/finvcup9th_1st_ds5/train/01bafaab9f55223965f51e79f339038c.wav, 0
./data/finvcup9th_1st_ds5/train/6983fb28b0a0d9bdacff0aca1118cd00.wav, 0
./data/finvcup9th_1st_ds5/train/d0eb0cdbe355ef11316ba25385095195.wav, 0
./data/finvcup9th_1st_ds5/train/5ada1acf89f6b8632ad8682a7cf10346.wav, 0
./data/finvcup9th_1st_ds5/train/74419419a96529cc90d320791fbb3b4f.wav, 1
./data/finvcup9th_1st_ds5/train/7e9baa9e4b1c8668136860b22bb0cbf7.wav, 0
./data/finvcup9th_1st_ds5/train/3d1e3a00ea1c9e6876f013f735736a2b.wav, 0
./data/finvcup9th_1st_ds5/train/c2f2f05aacaf8b29588feabedd190d40.wav, 0
./data/finvcup9th_1st_ds5/train/35b95f3bd395313fbcbf6ebfae0f68b3.wav, 1
./data/finvcup9th_1st_ds5/train/d533a14893608f41fd6cf780e7e44724.wav, 0
./data/finvcup9th_1st_ds5/train/9814561e3eb4d80d943d77e8c2bfddea.wav, 1
